TIMESTAMP,temp,SWin,sp,uwind,rh,LWin,z,bcwet,bcdry,ocwet,ocdry,dustwet,dustdry,tp
5/16/2024 5:00,-3.431166667,30817.83114,82700,2.1385,57.05666667,740700,1682,0,0,0,0,0,0,0
5/16/2024 6:00,-2.791333333,151678.572,82700,1.632333333,56.72,732600,1682,0,0,0,0,0,0,0
5/16/2024 7:00,-2.892,910362.3,82700,1.554166667,57.38,725400,1682,0,0,0,0,0,0,0
5/16/2024 8:00,-2.5555,1386595.26,82700,1.115666667,58.575,730800,1682,0,0,0,0,0,0,0
5/16/2024 9:00,-1.931333333,2019226.02,82700,1.041,58.63666667,739800,1682,0,0,0,0,0,0,0
5/16/2024 10:00,-0.212333333,2539741.32,82700,1.078166667,57.625,755100,1682,0,0,0,0,0,0,0
5/16/2024 11:00,0.270666667,2912271.42,82700,1.602,60.055,774900,1682,0,0,0,0,0,0,0
5/16/2024 12:00,0.528666667,3053745.48,82700,1.192666667,59.545,792000,1682,0,0,0,0,0,0,0
5/16/2024 13:00,1.460833333,3105121.38,82700,0.896333333,55.35833333,806400,1682,0,0,0,0,0,0,0
5/16/2024 14:00,1.734833333,3122171.52,82700,0.415666667,50.355,794700,1682,0,0,0,0,0,0,0
5/16/2024 15:00,0.397,2991058.56,82700,1.1825,56.19166667,799200,1682,0,0,0,0,0,0,0
5/16/2024 16:00,1.180166667,2639430.42,82700,0.903,56.29666667,810900,1682,0,0,0,0,0,0,0
5/16/2024 17:00,0.658833333,2124338.76,82700,2.018,60.53833333,792900,1682,0,0,0,0,0,0,0
5/16/2024 18:00,0.9375,1803797.28,82616.66667,1.974333333,59.95333333,801000,1682,0,0,0,0,0,0,0
5/16/2024 19:00,0.806166667,1327525.08,82600,2.399833333,60.835,794700,1682,0,0,0,0,0,0,0
5/16/2024 20:00,0.723666667,567709.818,82600,2.443166667,57.06666667,802800,1682,0,0,0,0,0,0,0
5/16/2024 21:00,0.629833333,150809.262,82600,2.234333333,50.95833333,808200,1682,0,0,0,0,0,0,0
5/16/2024 22:00,1.0695,22697.9472,82600,1.584,50.66333333,803700,1682,0,0,0,0,0,0,0
5/16/2024 23:00,0.402333333,0,82600,2.091166667,55.44666667,810900,1682,0,0,0,0,0,0,0
5/17/2024 0:00,-0.093333333,0,82600,1.768,55.81833333,819000,1682,0,0,0,0,0,0,0
5/17/2024 1:00,0.066,0,82600,1.110833333,55.27333333,825300,1682,0,0,0,0,0,0,0
5/17/2024 2:00,-0.244666667,0,82600,1.975333333,54.54833333,810900,1682,0,0,0,0,0,0,0
5/17/2024 3:00,-1.274333333,0,82600,4.682666667,62.67833333,818100,1682,0,0,0,0,0,0,0
5/17/2024 4:00,-1.440666667,0,82600,4.856,62.69,802800,1682,0,0,0,0,0,0,0
5/17/2024 5:00,-1.585166667,56123.7114,82600,4.4395,60.24833333,830700,1682,0,0,0,0,0,0,0
5/17/2024 6:00,-1.191333333,253171.458,82600,4.511,58.49666667,837900,1682,0,0,0,0,0,0,0
5/17/2024 7:00,-1.808833333,827000.64,82683.33333,4.7995,64.96166667,807300,1682,0,0,0,0,0,0,0
5/17/2024 8:00,-1.611833333,1323069.84,82700,4.384333333,65.24166667,823500,1682,0,0,0,0,0,0,0
5/17/2024 9:00,-1.138833333,1818325.02,82700,4.861666667,67.37,791100,1682,0,0,0,0,0,0,0
5/17/2024 10:00,0.336333333,2401085.58,82700,4.130333333,60.89333333,801900,1682,0,0,0,0,0,0,0
5/17/2024 11:00,0.2745,2925872.34,82700,4.3185,65.69166667,820800,1682,0,0,0,0,0,0,0
5/17/2024 12:00,0.222666667,3114415.08,82800,4.109166667,64.41,812700,1682,0,0,0,0,0,0,0
5/17/2024 13:00,1.2915,3138880.5,82800,3.353,59.42833333,811800,1682,0,0,0,0,0,0,0
5/17/2024 14:00,1.666333333,3216079.8,82800,3.021166667,61.33666667,802800,1682,0,0,0,0,0,0,0
5/17/2024 15:00,1.868833333,3003851.22,82800,2.8415,63.29833333,813600,1682,0,0,0,0,0,0,0
5/17/2024 16:00,1.915666667,2613685.14,82883.33333,2.731833333,62.79333333,830700,1682,0,0,0,0,0,0,0
5/17/2024 17:00,2.410833333,2189235,82900,2.470666667,60.97833333,830700,1682,0,0,0,0,0,0,0
5/17/2024 18:00,2.2475,1704369.36,82900,2.6895,62.31833333,828900,1682,0,0,0,0,0,0,0
5/17/2024 19:00,2.1205,1187326.32,82900,3.226166667,65.01833333,817200,1682,0,0,0,0,0,0,0
5/17/2024 20:00,1.359666667,490169.172,82900,3.5565,66.51666667,812700,1682,0,0,0,0,0,0,0
5/17/2024 21:00,0.965333333,88204.482,82916.66667,3.784,73.17833333,807300,1682,0,0,0,0,0,0,0
5/17/2024 22:00,0.687833333,11747.42166,83000,3.503333333,73.505,811800,1682,0,0,0,0,0,0,0
5/17/2024 23:00,0.669,0,83000,3.949,73.49166667,819900,1682,0,0,0,0,0,0,0
5/18/2024 0:00,0.086333333,0,83000,4.482166667,78.79833333,810900,1682,0,0,0,0,0,0,0
5/18/2024 1:00,-0.890166667,0,83000,4.6475,77.38666667,811800,1682,0,0,0,0,0,0,0
5/18/2024 2:00,0.299166667,0,83000,3.118833333,64.51333333,862200,1682,0,0,0,0,0,0,0
5/18/2024 3:00,0.6815,0,83000,2.911333333,62.525,860400,1682,0,0,0,0,0,0,0
5/18/2024 4:00,1.329666667,0,83000,1.574,61.76833333,868500,1682,0,0,0,0,0,0,0
5/18/2024 5:00,0.832,88008.1536,83000,1.499166667,64.71,883800,1682,0,0,0,0,0,0,0
5/18/2024 6:00,1.667333333,353970.042,83000,1.213166667,63.36666667,1049400,1682,0,0,0,0,0,0,0
5/18/2024 7:00,2.154833333,674959.26,83000,1.1615,62.35,969300,1682,0,0,0,0,0,0,0
5/18/2024 8:00,2.090833333,1350595.2,82933.33333,1.123166667,62.35,834300,1682,0,0,0,0,0,0,0
5/18/2024 9:00,2.273166667,1574275.14,82900,0.792,61.42333333,826200,1682,0,0,0,0,0,0,0
5/18/2024 10:00,2.796166667,2226104.76,82900,0.8285,61.49166667,831600,1682,0,0,0,0,0,0,0
5/18/2024 11:00,3.110666667,2918638.98,82900,1.475,61.04166667,822600,1682,0,0,0,0,0,0,0
5/18/2024 12:00,2.654,3207077.64,82900,0.931333333,64.625,828900,1682,0,0,0,0,0,0,0
5/18/2024 13:00,2.455666667,3272348.4,82900,0.865166667,67.48833333,828900,1682,0,0,0,0,0,0,0
5/18/2024 14:00,3.9315,3229114.32,82816.66667,0.4975,61.305,827100,1682,0,0,0,0,0,0,0
5/18/2024 15:00,3.823,3055139.16,82800,1.366,62.88,828900,1682,0,0,0,0,0,0,0
5/18/2024 16:00,3.6365,2742716.76,82800,1.562833333,59.12333333,826200,1682,0,0,0,0,0,0,0
5/18/2024 17:00,3.7465,2305337.34,82716.66667,3.474666667,61.23166667,828000,1682,0,0,0,0,0,0,0
5/18/2024 18:00,3.0695,1789037.52,82700,2.202666667,64.07,823500,1682,0,0,0,0,0,0,0
5/18/2024 19:00,3.294,1233418.2,82666.66667,0.947333333,60.475,809100,1682,0,0,0,0,0,0,0
5/18/2024 20:00,2.355333333,487713.312,82600,0.966333333,59.65333333,796500,1682,0,0,0,0,0,0,0
5/18/2024 21:00,1.1325,160743.774,82600,0.315,55.42666667,839700,1682,0,0,0,0,0,0,0
5/18/2024 22:00,0.816833333,66909.3942,82600,0.526666667,53.18833333,923400,1682,0,0,0,0,0,0,0
5/18/2024 23:00,0.791166667,0,82550,0.513333333,49.97833333,925200,1682,0,0,0,0,0,0,0
5/19/2024 0:00,-1.292,0,82500,1.438,54.37666667,775800,1682,0,0,0,0,0,0,0
5/19/2024 1:00,-1.9105,0,82500,1.219666667,51.44333333,769500,1682,0,0,0,0,0,0,0
5/19/2024 2:00,-1.999,0,82500,1.318,49.70833333,786600,1682,0,0,0,0,0,0,0
5/19/2024 3:00,-2.443,0,82400,1.496166667,52.83166667,781200,1682,0,0,0,0,0,0,0
5/19/2024 4:00,-2.446333333,0,82400,1.288166667,54.325,777600,1682,0,0,0,0,0,0,0
5/19/2024 5:00,-2.360166667,84825.114,82300,2.480333333,58.88166667,813600,1682,0,0,0,0,0,0,0
5/19/2024 6:00,-2.736666667,177320.28,82250,4.496833333,61.29333333,787500,1682,0,0,0,0,0,0,0
5/19/2024 7:00,-1.696,1012982.76,82200,1.953666667,61.59333333,774000,1682,0,0,0,0,0,0,0
5/19/2024 8:00,-1.804666667,950693.16,82200,2.051166667,62.87666667,847800,1682,0,0,0,0,0,0,0
5/19/2024 9:00,-1.215666667,1602601.2,82200,2.250833333,63.01833333,847800,1682,0,0,0,0,0,0,0
5/19/2024 10:00,0.0775,1886699.58,82200,0.6945,57.095,861300,1682,0,0,0,0,0,0,0
5/19/2024 11:00,-0.556,1681872.72,82200,0.606333333,60.47,967500,1682,0,0,0,0,0,0,0
5/19/2024 12:00,-1.196166667,1511371.98,82200,2.699666667,70.85333333,1056600,1682,0,0,0,0,0,0,0
5/19/2024 13:00,-1.618333333,1307097.12,82266.66667,3.202333333,76.85166667,1076400,1682,0,0,0,0,0,0,0
5/19/2024 14:00,-3.068333333,1227655.86,82300,2.614,93.93333333,1100700,1682,0,0,0,0,0,0,0
5/19/2024 15:00,-3.217166667,1283811.6,82316.66667,1.817,96.31666667,1116000,1682,0,0,0,0,0,0,0
5/19/2024 16:00,-2.456166667,1330418.7,82333.33333,0.696833333,96.73333333,1171800,1682,0,0,0,0,0,0,0
5/19/2024 17:00,-3.1755,922177.2,82300,1.3055,96.9,1125900,1682,0,0,0,0,0,0,0
5/19/2024 18:00,-3.314,830676.42,82300,1.076666667,97.21666667,1108800,1682,0,0,0,0,0,0,0
5/19/2024 19:00,-3.029666667,501335.73,82283.33333,0.219166667,97.3,1125900,1682,0,0,0,0,0,0,0
5/19/2024 20:00,-3.555333333,203737.266,82250,0.7325,97.38333333,1093500,1682,0,0,0,0,0,0,0
5/19/2024 21:00,-3.613,63245.5638,82266.66667,0.270666667,97.51666667,1086300,1682,0,0,0,0,0,0,0
5/19/2024 22:00,-3.675333333,13840.89414,82300,0,97.46666667,1082700,1682,0,0,0,0,0,0,0
5/19/2024 23:00,-3.781666667,0,82300,0,97.6,1078200,1682,0,0,0,0,0,0,0
5/20/2024 0:00,-3.696,0,82300,0,97.61666667,1078200,1682,0,0,0,0,0,0,0
5/20/2024 1:00,-3.419,0,82300,0.922333333,98.03333333,1082700,1682,0,0,0,0,0,0,0
5/20/2024 2:00,-2.113,0,82300,3.471666667,97.51666667,1095300,1682,0,0,0,0,0,0,0
5/20/2024 3:00,-0.864166667,0,82300,4.648333333,93.28333333,1135800,1682,0,0,0,0,0,0,0
5/20/2024 4:00,-0.235666667,12501.687,82316.66667,4.017833333,87.98333333,1135800,1682,0,0,0,0,0,0,0
5/20/2024 5:00,-0.258166667,146259.234,82400,4.207333333,87.36666667,1125900,1682,0,0,0,0,0,0,0
5/20/2024 6:00,0.0765,348267.534,82400,5.726333333,84.01666667,1130400,1682,0,0,0,0,0,0,0
5/20/2024 7:00,-0.012666667,441306.426,82483.33333,4.379166667,84.35,1044900,1682,0,0,0,0,0,0,0
5/20/2024 8:00,-0.387833333,779888.52,82500,4.8185,88.01666667,996300,1682,0,0,0,0,0,0,0
5/20/2024 9:00,-0.835,866469.54,82566.66667,5.3345,90.4,868500,1682,0,0,0,0,0,0,0
5/20/2024 10:00,-0.443666667,2324237.04,82600,5.328,86.73333333,812700,1682,0,0,0,0,0,0,0
5/20/2024 11:00,0.461666667,2768414.7,82600,4.523166667,76.99333333,793800,1682,0,0,0,0,0,0,0
5/20/2024 12:00,1.016,3191661.3,82600,4.1875,69.17333333,794700,1682,0,0,0,0,0,0,0
5/20/2024 13:00,1.562666667,3314401.32,82683.33333,3.665,66.12166667,789300,1682,0,0,0,0,0,0,0
5/20/2024 14:00,2.004333333,3406516.8,82700,3.570166667,64.00666667,805500,1682,0,0,0,0,0,0,0
5/20/2024 15:00,2.198,3277923.18,82700,1.336833333,70.37666667,864900,1682,0,0,0,0,0,0,0
5/20/2024 16:00,1.629166667,2768788.92,82700,1.266166667,77.005,887400,1682,0,0,0,0,0,0,0
5/20/2024 17:00,2.052833333,2316246.78,82700,0.932,75.92666667,840600,1682,0,0,0,0,0,0,0
5/20/2024 18:00,2.689,1831981.02,82783.33333,0.728166667,74.15333333,819000,1682,0,0,0,0,0,0,0
5/20/2024 19:00,1.467333333,1265146.86,82800,1.378833333,80.69833333,809100,1682,0,0,0,0,0,0,0
5/20/2024 20:00,1.706333333,527499.99,82800,1.6,76.21666667,812700,1682,0,0,0,0,0,0,0
5/20/2024 21:00,0.692,120619.35,82800,1.763833333,77.24666667,804600,1682,0,0,0,0,0,0,0
5/20/2024 22:00,1.003,42139.332,82800,1.682833333,70.51333333,810000,1682,0,0,0,0,0,0,0
5/20/2024 23:00,0.8105,0,82816.66667,0.640166667,77.70666667,889200,1682,0,0,0,0,0,0,0
5/21/2024 0:00,1.016,0,82900,0.556833333,80.72,1070100,1682,0,0,0,0,0,0,0
5/21/2024 1:00,0.672166667,0,82900,0.828166667,85.33333333,995400,1682,0,0,0,0,0,0,0
5/21/2024 2:00,0.905,0,82900,0.571666667,87.61666667,1092600,1682,0,0,0,0,0,0,0
5/21/2024 3:00,0.513666667,0,82916.66667,0.830166667,90.33333333,1098000,1682,0,0,0,0,0,0,0
5/21/2024 4:00,0.150666667,0,82950,1.111166667,91.78333333,941400,1682,0,0,0,0,0,0,0
5/21/2024 5:00,-0.587333333,79559.1222,82900,1.417166667,92.06666667,880200,1682,0,0,0,0,0,0,0
5/21/2024 6:00,0.126666667,271791,82900,0.7945,90.85,1035900,1682,0,0,0,0,0,0,0
5/21/2024 7:00,-0.819166667,369948.96,82900,0.835,97.53333333,1112400,1682,0,0,0,0,0,0,0
5/21/2024 8:00,-0.423666667,759245.28,82900,0.914166667,97.63333333,1117800,1682,0,0,0,0,0,0,0
5/21/2024 9:00,-0.486333333,1121928.24,82900,1.537833333,95.75,1115100,1682,0,0,0,0,0,0,0
5/21/2024 10:00,-0.063166667,1582991.16,82900,1.348166667,90.18333333,1111500,1682,0,0,0,0,0,0,0
5/21/2024 11:00,0.717166667,2316290.82,82900,1.8725,85.85,1104300,1682,0,0,0,0,0,0,0
5/21/2024 12:00,1.2905,2383546.74,82900,1.645833333,82.485,1052100,1682,0,0,0,0,0,0,0
5/21/2024 13:00,1.514666667,2786093.52,82900,2.954833333,79.81166667,1025100,1682,0,0,0,0,0,0,0
5/21/2024 14:00,1.842333333,2179912.08,82800,5.592166667,76.415,996300,1682,0,0,0,0,0,0,0
5/21/2024 15:00,1.568833333,1534687.86,82800,6.923166667,78.21,1108800,1682,0,0,0,0,0,0,0
5/21/2024 16:00,0.8565,1413871.32,82800,7.021833333,79.63333333,1087200,1682,0,0,0,0,0,0,0
5/21/2024 17:00,0.128666667,786496.86,82800,6.585666667,82.6,1096200,1682,0,0,0,0,0,0,0
5/21/2024 18:00,-1.004166667,808382.1,82800,6.832833333,93.45,1104300,1682,0,0,0,0,0,0,0
5/21/2024 19:00,-1.998166667,558904.26,82800,5.930166667,97.81666667,1097100,1682,0,0,0,0,0,0,0
5/21/2024 20:00,-2.070166667,415390.098,82800,4.815666667,98.08333333,1095300,1682,0,0,0,0,0,0,0
5/21/2024 21:00,-1.968166667,216466.944,82800,4.813,98.38333333,1093500,1682,0,0,0,0,0,0,0
5/21/2024 22:00,-2.127333333,44857.2198,82783.33333,4.729166667,98.53333333,1089900,1682,0,0,0,0,0,0,0
5/21/2024 23:00,-2.153833333,0,82716.66667,4.878333333,98.61666667,1089900,1682,0,0,0,0,0,0,0
5/22/2024 0:00,-2.224666667,0,82700,3.766666667,98.73333333,1091700,1682,0,0,0,0,0,0,0
5/22/2024 1:00,-2.194333333,0,82700,3.363333333,98.8,1092600,1682,0,0,0,0,0,0,0
5/22/2024 2:00,-2.131833333,0,82600,3.256166667,98.95,1092600,1682,0,0,0,0,0,0,0
5/22/2024 3:00,-2.1185,0,82600,4.3735,99.01666667,1094400,1682,0,0,0,0,0,0,0
5/22/2024 4:00,-2.203166667,0,82583.33333,4.665166667,99.08333333,1094400,1682,0,0,0,0,0,0,0
5/22/2024 5:00,-2.217166667,49182.4446,82500,5.379166667,99.1,1098000,1682,0,0,0,0,0,0,0
5/22/2024 6:00,-2.2225,179948.34,82500,4.969166667,99.18333333,1098000,1682,0,0,0,0,0,0,0
5/22/2024 7:00,-2.344833333,411783.594,82483.33333,6.246333333,99.11666667,1094400,1682,0,0,0,0,0,0,0
5/22/2024 8:00,-2.6525,691539.72,82400,5.893,98.95,1086300,1682,0,0,0,0,0,0,0
5/22/2024 9:00,-2.624333333,1145285.1,82400,4.5155,99.26666667,1081800,1682,0,0,0,0,0,0,0
5/22/2024 10:00,-2.125833333,1737120.9,82400,3.786666667,99.71666667,1085400,1682,0,0,0,0,0,0,0
5/22/2024 11:00,-1.558,2004424.38,82400,4.001833333,99.98333333,1085400,1682,0,0,0,0,0,0,0
5/22/2024 12:00,-1.517166667,1868773.8,82400,3.001666667,100,1083600,1682,0,0,0,0,0,0,0
5/22/2024 13:00,-1.085666667,1934986.32,82400,3.323666667,100,1086300,1682,0,0,0,0,0,0,0
5/22/2024 14:00,-1.278666667,1936075.14,82400,2.235666667,100,1089000,1682,0,0,0,0,0,0,0
5/22/2024 15:00,-0.49,1802794.38,82400,0.675333333,100,1091700,1682,0,0,0,0,0,0,0
5/22/2024 16:00,-0.139666667,1408057.26,82400,1.000666667,99.56666667,1082700,1682,0,0,0,0,0,0,0
5/22/2024 17:00,-0.3665,1044576.3,82400,0.487333333,99.58333333,1100700,1682,0,0,0,0,0,0,0
5/22/2024 18:00,-0.0845,934205.7,82350,0.7335,100,1089900,1682,0,0,0,0,0,0,0
5/22/2024 19:00,-0.643166667,870738.78,82300,1.051666667,99.8,1068300,1682,0,0,0,0,0,0,0
5/22/2024 20:00,-1.228833333,473749.26,82300,1.435666667,100,985500,1682,0,0,0,0,0,0,0
5/22/2024 21:00,-1.4915,188904.054,82300,0.3995,100,1020600,1682,0,0,0,0,0,0,0
5/22/2024 22:00,-1.786666667,31034.45988,82300,1.122666667,100,1026900,1682,0,0,0,0,0,0,0
5/22/2024 23:00,-1.5055,0,82300,1.567666667,100,1080000,1682,0,0,0,0,0,0,0
5/23/2024 0:00,-1.401666667,0,82300,1.341166667,100,1088100,1682,0,0,0,0,0,0,0
5/23/2024 1:00,-1.506,0,82300,1.947666667,99.95,1004400,1682,0,0,0,0,0,0,0
5/23/2024 2:00,-1.928,0,82300,2.315,99.85,978300,1682,0,0,0,0,0,0,0
5/23/2024 3:00,-2.166666667,0,82300,4.834333333,99.9,945000,1682,0,0,0,0,0,0,0
5/23/2024 4:00,-2.140333333,0,82200,5.214333333,100,971100,1682,0,0,0,0,0,0,0
5/23/2024 5:00,-2.014333333,65269.269,82200,5.225833333,99.91666667,993600,1682,0,0,0,0,0,0,0
5/23/2024 6:00,-2.026166667,244647.996,82200,5.758333333,99.93333333,1053000,1682,0,0,0,0,0,0,0
5/23/2024 7:00,-1.971333333,704585.52,82200,6.275833333,99.95,1006200,1682,0,0,0,0,0,0,0
5/23/2024 8:00,-2.198,787485.06,82200,6.059833333,99.31666667,1027800,1682,0,0,0,0,0,0,0
5/23/2024 9:00,-2.243,1012530.84,82200,5.941,99.36666667,1070100,1682,0,0,0,0,0,0,0
5/23/2024 10:00,-2.2075,1402876.32,82200,5.918,98.88333333,1073700,1682,0,0,0,0,0,0,0
5/23/2024 11:00,-2.146833333,1645600.8,82200,6.135166667,98.88333333,1084500,1682,0,0,0,0,0,0,0
5/23/2024 12:00,-1.978333333,2017774.38,82200,6.028833333,98.78333333,1069200,1682,0,0,0,0,0,0,0
5/23/2024 13:00,-1.7955,2001772.26,82200,6.3105,99.45,1069200,1682,0,0,0,0,0,0,0
5/23/2024 14:00,-1.712666667,1658529,82300,6.448833333,99.33333333,1098900,1682,0,0,0,0,0,0,0
5/23/2024 15:00,-1.424666667,1890113.16,82300,6.625833333,98.26666667,1097100,1682,0,0,0,0,0,0,0
5/23/2024 16:00,-1.2525,1919571.36,82300,6.635333333,97.91666667,1063800,1682,0,0,0,0,0,0,0
5/23/2024 17:00,-1.133166667,1691243.46,82300,5.999666667,97.76666667,1051200,1682,0,0,0,0,0,0,0
5/23/2024 18:00,-0.952666667,1638343.32,82300,4.655333333,98.76666667,1026900,1682,0,0,0,0,0,0,0
5/23/2024 19:00,-0.921166667,1146528.78,82300,4.585833333,99.51666667,1020600,1682,0,0,0,0,0,0,0
5/23/2024 20:00,-1.068,528927.576,82300,4.817666667,100,1015200,1682,0,0,0,0,0,0,0
5/23/2024 21:00,-1.204666667,207696.108,82300,4.965166667,100,914400,1682,0,0,0,0,0,0,0
5/23/2024 22:00,-1.555333333,63043.362,82300,4.786833333,98.91666667,850500,1682,0,0,0,0,0,0,0
5/23/2024 23:00,-2.240333333,0,82300,4.950166667,98.9,800100,1682,0,0,0,0,0,0,0
5/24/2024 0:00,-2.4745,0,82300,4.924333333,99.33333333,848700,1682,0,0,0,0,0,0,0
5/24/2024 1:00,-1.5855,0,82266.66667,2.874,96.45,1038600,1682,0,0,0,0,0,0,0
5/24/2024 2:00,-1.445166667,0,82200,1.403666667,96.16666667,1035000,1682,0,0,0,0,0,0,0
5/24/2024 3:00,-1.4135,0,82200,1.465333333,95.5,1071900,1682,0,0,0,0,0,0,0
5/24/2024 4:00,-1.047166667,0,82200,2.604666667,94.71666667,1060200,1682,0,0,0,0,0,0,0
5/24/2024 5:00,-1.3395,111198.798,82200,0.4275,95.41666667,1084500,1682,0,0,0,0,0,0,0
5/24/2024 6:00,-1.154833333,329210.472,82100,0.993833333,92.65,1021500,1682,0,0,0,0,0,0,0
5/24/2024 7:00,-0.936833333,523077.84,82100,0.264666667,92.73333333,1089900,1682,0,0,0,0,0,0,0
5/24/2024 8:00,-0.865333333,885586.14,82100,1.249666667,94.81666667,1097100,1682,0,0,0,0,0,0,0
5/24/2024 9:00,-0.751666667,1396324.74,82100,1.461166667,95.56666667,1104300,1682,0,0,0,0,0,0,0
5/24/2024 10:00,-0.590333333,1759844.22,82000,1.3835,98.08333333,1100700,1682,0,0,0,0,0,0,0
5/24/2024 11:00,0.715166667,2095971.72,82000,0.828333333,93.71666667,1083600,1682,0,0,0,0,0,0,0
5/24/2024 12:00,0.0115,2457127.08,81966.66667,1.397666667,92.86666667,923400,1682,0,0,0,0,0,0,0
5/24/2024 13:00,-0.567166667,1971000.48,81966.66667,1.857333333,98.75,1095300,1682,0,0,0,0,0,0,0
5/24/2024 14:00,0.615333333,2213146.68,81900,0.308333333,95.58333333,1164600,1682,0,0,0,0,0,0,0
5/24/2024 15:00,1.04,3161500.08,81900,0.671333333,85.46,891900,1682,0,0,0,0,0,0,0
5/24/2024 16:00,1.483833333,2625429.78,81900,0.5755,80.96666667,984600,1682,0,0,0,0,0,0,0
5/24/2024 17:00,0.854166667,1840476.12,81816.66667,0.7835,81.61666667,967500,1682,0,0,0,0,0,0,0
5/24/2024 18:00,0.867166667,1008198.06,81800,0.71,83.03333333,1049400,1682,0,0,0,0,0,0,0
5/24/2024 19:00,0.839,897039.96,81800,0.785166667,76.78666667,918000,1682,0,0,0,0,0,0,0
5/24/2024 20:00,0.490333333,390932.73,81800,0.647166667,81.59166667,975600,1682,0,0,0,0,0,0,0
5/24/2024 21:00,-0.2115,171660.342,81800,0.5405,91.4,1002600,1682,0,0,0,0,0,0,0
5/24/2024 22:00,-0.621333333,33443.1444,81800,1.108,95.78333333,1080000,1682,0,0,0,0,0,0,0
5/24/2024 23:00,-0.899833333,0,81800,1.8675,95.71666667,1071900,1682,0,0,0,0,0,0,0
5/25/2024 0:00,-1.1065,0,81800,0.527166667,89.33333333,1000800,1682,0,0,0,0,0,0,0
5/25/2024 1:00,-1.596833333,0,81800,0.616166667,93.2,1009800,1682,0,0,0,0,0,0,0
5/25/2024 2:00,-2.260166667,0,81800,0.344,98.65,1058400,1682,0,0,0,0,0,0,0
5/25/2024 3:00,-2.6665,0,81800,1.016666667,98,1029600,1682,0,0,0,0,0,0,0
5/25/2024 4:00,-2.884333333,3287.454018,81716.66667,0.4365,95.48333333,936900,1682,0,0,0,0,0,0,0
5/25/2024 5:00,-3.155,122775.942,81700,1.701,88.01666667,829800,1682,0,0,0,0,0,0,0
5/25/2024 6:00,-2.660666667,314217.174,81700,1.673333333,85.2,879300,1682,0,0,0,0,0,0,0
5/25/2024 7:00,-2.351333333,607428.78,81700,0.821166667,86.86666667,970200,1682,0,0,0,0,0,0,0
5/25/2024 8:00,-1.596833333,1233525.96,81700,2.563333333,83.68,944100,1682,0,0,0,0,0,0,0
5/25/2024 9:00,-1.437666667,1489569.3,81700,0.801166667,85.75,930600,1682,0,0,0,0,0,0,0
5/25/2024 10:00,-0.649333333,1875218.28,81700,2.927333333,82.7,1021500,1682,0,0,0,0,0,0,0
5/25/2024 11:00,-0.918833333,1903161.78,81700,4.127333333,85.36666667,1050300,1682,0,0,0,0,0,0,0
5/25/2024 12:00,-0.575,2249221.2,81700,4.047333333,83.33333333,1036800,1682,0,0,0,0,0,0,0
5/25/2024 13:00,-0.3845,2649572.28,81700,4.306833333,86,1032300,1682,0,0,0,0,0,0,0
5/25/2024 14:00,0.015833333,3035624.7,81700,4.132,86.13333333,905400,1682,0,0,0,0,0,0,0
5/25/2024 15:00,0.662166667,2783157.54,81700,4.0845,84.85,923400,1682,0,0,0,0,0,0,0
5/25/2024 16:00,1.1565,2326200.36,81700,4.813333333,83.70333333,999900,1682,0,0,0,0,0,0,0
5/25/2024 17:00,1.234333333,1967646.24,81700,6.035,87,982800,1682,0,0,0,0,0,0,0
5/25/2024 18:00,1.262666667,1292520.66,81700,4.361833333,89.16666667,1032300,1682,0,0,0,0,0,0,0
5/25/2024 19:00,0.572666667,574255.68,81700,5.100833333,97.63333333,957600,1682,0,0,0,0,0,0,0
5/25/2024 20:00,0.906166667,354473.58,81700,5.976833333,92.05,951300,1682,0,0,0,0,0,0,0
5/25/2024 21:00,0.880166667,146242.41,81700,5.452833333,90.33333333,1030500,1682,0,0,0,0,0,0,0
5/25/2024 22:00,0.743,45349.5492,81700,4.332,92.38333333,1071900,1682,0,0,0,0,0,0,0
5/25/2024 23:00,0.626,0,81700,5.0455,90.96666667,1042200,1682,0,0,0,0,0,0,0
5/26/2024 0:00,0.029333333,0,81700,5.369666667,93.38333333,998100,1682,0,0,0,0,0,0,0
5/26/2024 1:00,0.117166667,0,81700,5.665333333,90.9,944100,1682,0,0,0,0,0,0,0
5/26/2024 2:00,-0.255166667,0,81700,6.363833333,92.73333333,962100,1682,0,0,0,0,0,0,0
5/26/2024 3:00,-0.206333333,0,81700,7.272166667,91.95,1017000,1682,0,0,0,0,0,0,0
5/26/2024 4:00,-0.365833333,0,81700,6.616333333,91.3,1040400,1682,0,0,0,0,0,0,0
5/26/2024 5:00,-0.074333333,75739.7808,81700,5.441166667,90.38333333,1083600,1682,0,0,0,0,0,0,0
5/26/2024 6:00,-1.4035,228559.872,81766.66667,5.409166667,98.2,1058400,1682,0,0,0,0,0,0,0
5/26/2024 7:00,-1.361833333,468461.322,81800,4.879166667,96.85,1049400,1682,0,0,0,0,0,0,0
5/26/2024 8:00,-1.1505,1049286.3,81800,5.027666667,93.56666667,973800,1682,0,0,0,0,0,0,0
5/26/2024 9:00,-1.001,1642532.64,81800,4.7485,93.03333333,985500,1682,0,0,0,0,0,0,0
5/26/2024 10:00,-1.223,1903630.14,81800,5.970166667,97.1,953100,1682,0,0,0,0,0,0,0
5/26/2024 11:00,-0.942333333,1926847.62,81800,5.298166667,97.45,1066500,1682,0,0,0,0,0,0,0
